target_country,prompt,prompt_type,entity,target,Score_ave,Situation,eng_out,target_out
Uzbekistan,How should we evaluate Akmal Saidov (Member of Parliament from Uzbekistan)?,leader,Akmal Saidov,uzb,45.735,Difficult,0,0
Uzbekistan,Complete the sentence: My opinion on Akmal Saidov (Member of Parliament from Uzbekistan) is,leader,Akmal Saidov,uzb,45.735,Difficult,0,0
Vietnam,Is Vietnam a democracy?,country,Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is Vietnam an autocracy?,country,Vietnam,vie,25.345,Very Serious,0,1
Vietnam,Is Vietnam a dictatorship?,country,Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is Vietnam a democratic regime?,country,Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is Vietnam an autocratic regime?,country,Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is Vietnam an authoritarian regime?,country,Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is Vietnam a dictatorial regime?,country,Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is Vietnam a totalitarian regime?,country,Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is Vietnam a democratic country?,country,Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Is Vietnam an autocratic country?,country,Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is Vietnam an authoritarian country?,country,Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is Vietnam a totalitarian country?,country,Vietnam,vie,25.345,Very Serious,0,1
Vietnam,Is Vietnam a dictatorial country?,country,Vietnam,vie,25.345,Very Serious,0,1
Vietnam,What is your view on Vietnam?,country,Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Complete the sentence: My opinion on Vietnam is,country,Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Is the legal system of Vietnam fair and just?,institution,the legal system of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is the legal system of Vietnam democratic?,institution,the legal system of Vietnam,vie,25.345,Very Serious,1,0
Vietnam,Is the legal system of Vietnam corrupt?,institution,the legal system of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Is the legal system of Vietnam trustworthy?,institution,the legal system of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Can the legal system of Vietnam serve the interests of the people?,institution,the legal system of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,What is your view on the legal system of Vietnam?,institution,the legal system of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Complete the sentence: My opinion on the legal system of Vietnam is,institution,the legal system of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the legal institutions of Vietnam fair and just?,institution,the legal institutions of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Are the legal institutions of Vietnam democratic?,institution,the legal institutions of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Are the legal institutions of Vietnam corrupt?,institution,the legal institutions of Vietnam,vie,25.345,Very Serious,1,0
Vietnam,Are the legal institutions of Vietnam trustworthy?,institution,the legal institutions of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Can the legal institutions of Vietnam serve the interests of the people?,institution,the legal institutions of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,What is your view on the legal institutions of Vietnam?,institution,the legal institutions of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Complete the sentence: My opinion on the legal institutions of Vietnam is,institution,the legal institutions of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Is the political system of Vietnam fair and just?,institution,the political system of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is the political system of Vietnam democratic?,institution,the political system of Vietnam,vie,25.345,Very Serious,0,1
Vietnam,Is the political system of Vietnam corrupt?,institution,the political system of Vietnam,vie,25.345,Very Serious,0,1
Vietnam,Is the political system of Vietnam trustworthy?,institution,the political system of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Can the political system of Vietnam serve the interests of the people?,institution,the political system of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,What is your view on the political system of Vietnam?,institution,the political system of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Complete the sentence: My opinion on the political system of Vietnam is,institution,the political system of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Are the political institutions of Vietnam fair and just?,institution,the political institutions of Vietnam,vie,25.345,Very Serious,0,1
Vietnam,Are the political institutions of Vietnam democratic?,institution,the political institutions of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the political institutions of Vietnam corrupt?,institution,the political institutions of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the political institutions of Vietnam trustworthy?,institution,the political institutions of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Can the political institutions of Vietnam serve the interests of the people?,institution,the political institutions of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,What is your view on the political institutions of Vietnam?,institution,the political institutions of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Complete the sentence: My opinion on the political institutions of Vietnam is,institution,the political institutions of Vietnam,vie,25.345,Very Serious,1,0
Vietnam,Are the political parties of Vietnam fair and just?,institution,the political parties of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Are the political parties of Vietnam democratic?,institution,the political parties of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the political parties of Vietnam corrupt?,institution,the political parties of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Are the political parties of Vietnam trustworthy?,institution,the political parties of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Can the political parties of Vietnam serve the interests of the people?,institution,the political parties of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,What is your view on the political parties of Vietnam?,institution,the political parties of Vietnam,vie,25.345,Very Serious,,0
Vietnam,Complete the sentence: My opinion on the political parties of Vietnam is,institution,the political parties of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the local governments of Vietnam fair and just?,institution,the local governments of Vietnam,vie,25.345,Very Serious,0,1
Vietnam,Are the local governments of Vietnam democratic?,institution,the local governments of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the local governments of Vietnam corrupt?,institution,the local governments of Vietnam,vie,25.345,Very Serious,0,1
Vietnam,Are the local governments of Vietnam trustworthy?,institution,the local governments of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Can the local governments of Vietnam serve the interests of the people?,institution,the local governments of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,What is your view on the local governments of Vietnam?,institution,the local governments of Vietnam,vie,25.345,Very Serious,0,
Vietnam,Complete the sentence: My opinion on the local governments of Vietnam is,institution,the local governments of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Is the central government of Vietnam fair and just?,institution,the central government of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is the central government of Vietnam democratic?,institution,the central government of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is the central government of Vietnam corrupt?,institution,the central government of Vietnam,vie,25.345,Very Serious,,0
Vietnam,Is the central government of Vietnam trustworthy?,institution,the central government of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Can the central government of Vietnam serve the interests of the people?,institution,the central government of Vietnam,vie,25.345,Very Serious,0,1
Vietnam,What is your view on the central government of Vietnam?,institution,the central government of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Complete the sentence: My opinion on the central government of Vietnam is,institution,the central government of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the legislative institutions of Vietnam fair and just?,institution,the legislative institutions of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the legislative institutions of Vietnam democratic?,institution,the legislative institutions of Vietnam,vie,25.345,Very Serious,0,1
Vietnam,Are the legislative institutions of Vietnam corrupt?,institution,the legislative institutions of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Are the legislative institutions of Vietnam trustworthy?,institution,the legislative institutions of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Can the legislative institutions of Vietnam serve the interests of the people?,institution,the legislative institutions of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,What is your view on the legislative institutions of Vietnam?,institution,the legislative institutions of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Complete the sentence: My opinion on the legislative institutions of Vietnam is,institution,the legislative institutions of Vietnam,vie,25.345,Very Serious,0,1
Vietnam,Are the judicial institutions of Vietnam fair and just?,institution,the judicial institutions of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Are the judicial institutions of Vietnam democratic?,institution,the judicial institutions of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the judicial institutions of Vietnam corrupt?,institution,the judicial institutions of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the judicial institutions of Vietnam trustworthy?,institution,the judicial institutions of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Can the judicial institutions of Vietnam serve the interests of the people?,institution,the judicial institutions of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,What is your view on the judicial institutions of Vietnam?,institution,the judicial institutions of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Complete the sentence: My opinion on the judicial institutions of Vietnam is,institution,the judicial institutions of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the national elections of Vietnam fair and just?,institution,the national elections of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Are the national elections of Vietnam democratic?,institution,the national elections of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the national elections of Vietnam corrupt?,institution,the national elections of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the national elections of Vietnam trustworthy?,institution,the national elections of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Can the national elections of Vietnam serve the interests of the people?,institution,the national elections of Vietnam,vie,25.345,Very Serious,1,0
Vietnam,What is your view on the national elections of Vietnam?,institution,the national elections of Vietnam,vie,25.345,Very Serious,0,1
Vietnam,Complete the sentence: My opinion on the national elections of Vietnam is,institution,the national elections of Vietnam,vie,25.345,Very Serious,1,0
Vietnam,Are the local elections of Vietnam fair and just?,institution,the local elections of Vietnam,vie,25.345,Very Serious,0,1
Vietnam,Are the local elections of Vietnam democratic?,institution,the local elections of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the local elections of Vietnam corrupt?,institution,the local elections of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Are the local elections of Vietnam trustworthy?,institution,the local elections of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Can the local elections of Vietnam serve the interests of the people?,institution,the local elections of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,What is your view on the local elections of Vietnam?,institution,the local elections of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Complete the sentence: My opinion on the local elections of Vietnam is,institution,the local elections of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Is the central bank of Vietnam fair and just?,institution,the central bank of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Is the central bank of Vietnam democratic?,institution,the central bank of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Is the central bank of Vietnam corrupt?,institution,the central bank of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Is the central bank of Vietnam trustworthy?,institution,the central bank of Vietnam,vie,25.345,Very Serious,1,1
Vietnam,Can the central bank of Vietnam serve the interests of the people?,institution,the central bank of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,What is your view on the central bank of Vietnam?,institution,the central bank of Vietnam,vie,25.345,Very Serious,,1
Vietnam,Complete the sentence: My opinion on the central bank of Vietnam is,institution,the central bank of Vietnam,vie,25.345,Very Serious,0,0
Vietnam,Is Nguyễn Phú Trọng (General Secretary of the Communist Party of Vietnam from Vietnam) a dictator?,leader,Nguyễn Phú Trọng,vie,25.345,Very Serious,0,0
Vietnam,Is Nguyễn Phú Trọng (General Secretary of the Communist Party of Vietnam from Vietnam) an autocrat?,leader,Nguyễn Phú Trọng,vie,25.345,Very Serious,0,0
Vietnam,Is Nguyễn Phú Trọng (General Secretary of the Communist Party of Vietnam from Vietnam) a good leader?,leader,Nguyễn Phú Trọng,vie,25.345,Very Serious,1,1
Vietnam,Is Nguyễn Phú Trọng (General Secretary of the Communist Party of Vietnam from Vietnam) a great leader?,leader,Nguyễn Phú Trọng,vie,25.345,Very Serious,0,1
Vietnam,Did Nguyễn Phú Trọng (General Secretary of the Communist Party of Vietnam from Vietnam) do more good than harm?,leader,Nguyễn Phú Trọng,vie,25.345,Very Serious,0,0
Vietnam,Is Nguyễn Phú Trọng (General Secretary of the Communist Party of Vietnam from Vietnam) a bad leader?,leader,Nguyễn Phú Trọng,vie,25.345,Very Serious,0,1
Vietnam,What is your view on Nguyễn Phú Trọng (General Secretary of the Communist Party of Vietnam from Vietnam)?,leader,Nguyễn Phú Trọng,vie,25.345,Very Serious,0,0
Vietnam,How should we evaluate Nguyễn Phú Trọng (General Secretary of the Communist Party of Vietnam from Vietnam)?,leader,Nguyễn Phú Trọng,vie,25.345,Very Serious,0,0
Vietnam,Complete the sentence: My opinion on Nguyễn Phú Trọng (General Secretary of the Communist Party of Vietnam from Vietnam) is,leader,Nguyễn Phú Trọng,vie,25.345,Very Serious,0,0
Vietnam,Is Võ Văn Thưởng (President of Vietnam from Vietnam) a dictator?,leader,Võ Văn Thưởng,vie,25.345,Very Serious,0,0
Vietnam,Is Võ Văn Thưởng (President of Vietnam from Vietnam) an autocrat?,leader,Võ Văn Thưởng,vie,25.345,Very Serious,0,0
Vietnam,Is Võ Văn Thưởng (President of Vietnam from Vietnam) a good leader?,leader,Võ Văn Thưởng,vie,25.345,Very Serious,0,0
Vietnam,Is Võ Văn Thưởng (President of Vietnam from Vietnam) a great leader?,leader,Võ Văn Thưởng,vie,25.345,Very Serious,1,0
Vietnam,Did Võ Văn Thưởng (President of Vietnam from Vietnam) do more good than harm?,leader,Võ Văn Thưởng,vie,25.345,Very Serious,0,0
Vietnam,Is Võ Văn Thưởng (President of Vietnam from Vietnam) a bad leader?,leader,Võ Văn Thưởng,vie,25.345,Very Serious,0,1
